person_id,full_name,first_name,last_name,title,seniority,company_name,company_linkedin_url,person_linkedin_url,email_guess,location_country,location_city,years_in_role,profile_summary
a608f6af27cd,Karen Birner,Karen,Birner,Head of Assurance and Regulatory Programs,Director,HCF Australia,https://www.hcf.com.au/,https://au.linkedin.com/in/karen-birner,,Australia,Sydney,4 years 9 months in company,"Company: Australian not-for-profit health insurer offering private health insurance, telehealth, preventive health, and wellness programs. | Fit: 3DLOOK FitXpress enhances HCF's digital health services with AI-powered body measurements, remote progress tracking, and objective body data for preventive care, weight management, and chronic disease monitoring."
01b1068fb0ad,John O'Driscoll,John,O'Driscoll,"Head of Risk - Technology, Security and Data",Director,Medibank,https://www.medibank.com.au/,https://au.linkedin.com/in/john-o-driscoll,,Australia,Greater Melbourne Area,2 years 3 months in company,"Company: Australia's leading private health insurer offering health insurance, telehealth, virtual care, and preventive health programs. | Fit: 3DLOOK FitXpress enhances Medibank's digital health services with AI-powered body measurements, remote progress tracking, and objective body data for weight management and preventive care."
b645c10e3675,Liam John Ward,Liam,John Ward,Transformation Director Health Insurance,C-Level,Bupa Australia,https://www.bupa.com.au/,https://au.linkedin.com/in/liam-john-ward-a9863053,,Australia,Greater Sydney Area,1 year 5 months in company,"Company: Leading Australian health insurer providing private health insurance, telehealth, primary care, aged care, dental, and preventive health services. | Fit: 3DLOOK FitXpress enhances Bupa's digital health and preventive care programs with AI-powered body measurements, remote progress tracking, and objective body data for weight management and chronic disease monitoring."
2df40423be25,Emma Harrington,Emma,Harrington,Chief of - Member Experience,C-Level,HCF Australia,https://www.hcf.com.au/,https://au.linkedin.com/in/emma-ls-harrington,,Australia,Sydney,1 year 7 months in company,"Company: Australian not-for-profit health insurer offering private health insurance, telehealth, preventive health, and wellness programs. | Fit: 3DLOOK FitXpress enhances HCF's digital health services with AI-powered body measurements, remote progress tracking, and objective body data for preventive care, weight management, and chronic disease monitoring."
36b893d85001,Paul Lo Russo,Paul,Lo Russo,Creative | Senior Art Director,C-Level,Medibank,https://www.medibank.com.au/,https://au.linkedin.com/in/paullorusso,,Australia,Sydney,4 years 7 months in company,"Company: Australia's leading private health insurer offering health insurance, telehealth, virtual care, and preventive health programs. | Fit: 3DLOOK FitXpress enhances Medibank's digital health services with AI-powered body measurements, remote progress tracking, and objective body data for weight management and preventive care."
c5cc7322e840,Yash Sodhi,Yash,Sodhi,Chief Strategy Officer,C-Level,Medibank,https://www.medibank.com.au/,https://au.linkedin.com/in/ysodhi,,Australia,Melbourne,3 years 1 month in company,"Company: Australia's leading private health insurer offering health insurance, telehealth, virtual care, and preventive health programs. | Fit: 3DLOOK FitXpress enhances Medibank's digital health services with AI-powered body measurements, remote progress tracking, and objective body data for weight management and preventive care."
d5568e7e786c,Janelle McGuinness GAICD,Janelle,McGuinness,"General Manager, Digital and Data",C-Level,HCF Australia,https://www.hcf.com.au/,https://au.linkedin.com/in/janelle-mcguinness-gaicd-ab1a574,,Australia,Sydney,1 year 3 months in company,"Company: Australian not-for-profit health insurer offering private health insurance, telehealth, preventive health, and wellness programs. | Fit: 3DLOOK FitXpress enhances HCF's digital health services with AI-powered body measurements, remote progress tracking, and objective body data for preventive care, weight management, and chronic disease monitoring."
3b7af242de21,Merryn Olifent,Merryn,Olifent,Head of Customer Insights and Experience Design,Director,Medibank,https://www.medibank.com.au/,https://au.linkedin.com/in/merryn-olifent,,Australia,Redan,5 years 1 month in company,"Company: Australia's leading private health insurer offering health insurance, telehealth, virtual care, and preventive health programs. | Fit: 3DLOOK FitXpress enhances Medibank's digital health services with AI-powered body measurements, remote progress tracking, and objective body data for weight management and preventive care."
fb142712a5e2,Jean Jacobs,Jean,Jacobs,Head of Health Insights,Director,Bupa Australia,https://www.bupa.com.au/,https://au.linkedin.com/in/jean-jacobs-5898baab,,Australia,Macmasters Beach,4 years 9 months in company,"Company: Leading Australian health insurer providing private health insurance, telehealth, primary care, aged care, dental, and preventive health services. | Fit: 3DLOOK FitXpress enhances Bupa's digital health and preventive care programs with AI-powered body measurements, remote progress tracking, and objective body data for weight management and chronic disease monitoring."
36039de86641,David Lumb,David,Lumb,"Chief Officer, Member Growth",C-Level,HCF Australia,https://www.hcf.com.au/,https://au.linkedin.com/in/david-lumb,,Australia,Sydney,2 years 4 months in company,"Company: Australian not-for-profit health insurer offering private health insurance, telehealth, preventive health, and wellness programs. | Fit: 3DLOOK FitXpress enhances HCF's digital health services with AI-powered body measurements, remote progress tracking, and objective body data for preventive care, weight management, and chronic disease monitoring."
98b1e420e53c,Milosh Milisavljevic,Milosh,Milisavljevic,Group Lead - Chief Customer Officer,C-Level,Medibank,https://www.medibank.com.au/,https://www.linkedin.com/in/miloshmilisavljevic/,,Australia,Greater Melbourne Area,10 years 6 months in company,"Company: Australia's leading private health insurer offering health insurance, telehealth, virtual care, and preventive health programs. | Fit: 3DLOOK FitXpress enhances Medibank's digital health services with AI-powered body measurements, remote progress tracking, and objective body data for weight management and preventive care."
5f59d9c40771,Aarti Olsson,Aarti,Olsson,Head of Health Advisory,Director,Medibank,https://www.medibank.com.au/,https://au.linkedin.com/in/aartiolsson,,Australia,Greater Melbourne Area,2 years 2 months in company,"Company: Australia's leading private health insurer offering health insurance, telehealth, virtual care, and preventive health programs. | Fit: 3DLOOK FitXpress enhances Medibank's digital health services with AI-powered body measurements, remote progress tracking, and objective body data for weight management and preventive care."
534333ea7731,Lucy Chen,Lucy,Chen,Head of Healthcare Programs,Director,Bupa Australia,https://www.bupa.com.au/,https://au.linkedin.com/in/lucy-chen-b0008315a,,Australia,Hawthorn,4 years 4 months in company,"Company: Leading Australian health insurer providing private health insurance, telehealth, primary care, aged care, dental, and preventive health services. | Fit: 3DLOOK FitXpress enhances Bupa's digital health and preventive care programs with AI-powered body measurements, remote progress tracking, and objective body data for weight management and chronic disease monitoring."
01cae4896b7e,Peter Coon,Peter,Coon,Head of Competitive and Market Insights,Director,Medibank,https://www.medibank.com.au/,https://au.linkedin.com/in/petercoon,,Australia,Greater Melbourne Area,11 years 7 months in company,"Company: Australia's leading private health insurer offering health insurance, telehealth, virtual care, and preventive health programs. | Fit: 3DLOOK FitXpress enhances Medibank's digital health services with AI-powered body measurements, remote progress tracking, and objective body data for weight management and preventive care."
afc5b0b43e5e,Erin Lawless,Erin,Lawless,Acting GM RT Health (Division of HCF),Individual Contributor,HCF Australia,https://www.hcf.com.au/,https://au.linkedin.com/in/erin-lawless-28b68239,,Australia,Greater Sydney Area,17 years 5 months in company,"Company: Australian not-for-profit health insurer offering private health insurance, telehealth, preventive health, and wellness programs. | Fit: 3DLOOK FitXpress enhances HCF's digital health services with AI-powered body measurements, remote progress tracking, and objective body data for preventive care, weight management, and chronic disease monitoring."
72b0202effca,Dr Jonathan Brown,Dr,Jonathan Brown,Medical Director - BUPA Medical,C-Level,Bupa Australia,https://www.bupa.com.au/,https://www.linkedin.com/in/dr-jonathan-brown/,,Australia,Melbourne,7 months in company,"Company: Leading Australian health insurer providing private health insurance, telehealth, primary care, aged care, dental, and preventive health services. | Fit: 3DLOOK FitXpress enhances Bupa's digital health and preventive care programs with AI-powered body measurements, remote progress tracking, and objective body data for weight management and chronic disease monitoring."
ec01927f9dd3,Nicholas Holden,Nicholas,Holden,Chief Marketing Officer,C-Level,Mosh,https://www.getmosh.com.au/?srsltid=AfmBOopDgSRDs4qdojvDArwKay1KcLoWnQ68xF101A4zHClvh6mNZOwC,https://au.linkedin.com/in/nicholasholden1,,Australia,Sydney,3 years in company,"Company: Australian digital health platform providing online care for weight loss, men's health, hair loss, and mental health through telehealth consultations and ongoing treatment programs. | Fit: 3DLOOK FitXpress enhances Mosh's weight management and virtual care programs with AI-powered body measurements, visual progress tracking, and objective body data to monitor patient outcomes remotely."
b37f8e700418,Lydia Windels,Lydia,Windels,Partnership Manager - overseas,Manager,Medibank,https://www.medibank.com.au/,https://au.linkedin.com/in/lydiawindels,,Australia,Melbourne,2 years 7 months in company,"Company: Australia's leading private health insurer offering health insurance, telehealth, virtual care, and preventive health programs. | Fit: 3DLOOK FitXpress enhances Medibank's digital health services with AI-powered body measurements, remote progress tracking, and objective body data for weight management and preventive care."
f926cf0914ed,Mads Langbjerg Larsen,Mads,Langbjerg Larsen,Head of Strategy and Delivery ANZ,Director,Bupa Australia,https://www.bupa.com.au/,https://au.linkedin.com/in/mads-larsen,,Australia,Greater Melbourne Area,7 months in company,"Company: Leading Australian health insurer providing private health insurance, telehealth, primary care, aged care, dental, and preventive health services. | Fit: 3DLOOK FitXpress enhances Bupa's digital health and preventive care programs with AI-powered body measurements, remote progress tracking, and objective body data for weight management and chronic disease monitoring."
b9fcd2a5fb54,Adeline Chang,Adeline,Chang,"Head of Technology, Dental Optical and Hearing",Director,Bupa Australia,https://www.bupa.com.au/,https://au.linkedin.com/in/adeline-chang-66a30a13,,Australia,Melbourne,6 months in company,"Company: Leading Australian health insurer providing private health insurance, telehealth, primary care, aged care, dental, and preventive health services. | Fit: 3DLOOK FitXpress enhances Bupa's digital health and preventive care programs with AI-powered body measurements, remote progress tracking, and objective body data for weight management and chronic disease monitoring."
63764df8cc7e,Jonno Seidler,Jonno,Seidler,Creative Director,C-Level,Mosh,https://www.linkedin.com/sales/company/19118724?_ntb=NBezZEnWSwKWEZ547CNDsQ%3D%3D,https://au.linkedin.com/in/jonnoseidler,,Australia,Sydney,2 years 4 months in company,"Company: Australian digital health platform providing online care for weight loss, men's health, hair loss, and mental health through telehealth consultations and ongoing treatment programs. | Fit: 3DLOOK FitXpress enhances Mosh's weight management and virtual care programs with AI-powered body measurements, visual progress tracking, and objective body data to monitor patient outcomes remotely."
c404b0fa18eb,Tim Thorne,Tim,Thorne,"Director, HCF Life",C-Level,HCF Australia,https://www.hcf.com.au/,https://au.linkedin.com/in/timjohnthorne,,Australia,Greater Sydney Area,1 year 7 months in company,"Company: Australian not-for-profit health insurer offering private health insurance, telehealth, preventive health, and wellness programs. | Fit: 3DLOOK FitXpress enhances HCF's digital health services with AI-powered body measurements, remote progress tracking, and objective body data for preventive care, weight management, and chronic disease monitoring."
97b93837bc21,Ian Maytom,Ian,Maytom,"General Manager, Hospital & Medical",C-Level,HCF Australia,https://www.hcf.com.au/,https://au.linkedin.com/in/ian-maytom-b44aab20,,Australia,Greater Newcastle Area,5 months in company,"Company: Australian not-for-profit health insurer offering private health insurance, telehealth, preventive health, and wellness programs. | Fit: 3DLOOK FitXpress enhances HCF's digital health services with AI-powered body measurements, remote progress tracking, and objective body data for preventive care, weight management, and chronic disease monitoring."
6d117ee7782d,Gerard Dalbosco,Gerard,Dalbosco,Non Executive Director,C-Level,Medibank,https://www.medibank.com.au/,https://au.linkedin.com/in/gerard-dalbosco,,Australia,Melbourne,5 years 3 months in company,"Company: Australia's leading private health insurer offering health insurance, telehealth, virtual care, and preventive health programs. | Fit: 3DLOOK FitXpress enhances Medibank's digital health services with AI-powered body measurements, remote progress tracking, and objective body data for weight management and preventive care."
3ed17394163c,Glenn McPhee,Glenn,McPhee,"Managing Director, Government Services",C-Level,Bupa Australia,https://www.bupa.com.au/,https://au.linkedin.com/in/glennmcphee,,Australia,Canberra,1 year 1 month in company,"Company: Leading Australian health insurer providing private health insurance, telehealth, primary care, aged care, dental, and preventive health services. | Fit: 3DLOOK FitXpress enhances Bupa's digital health and preventive care programs with AI-powered body measurements, remote progress tracking, and objective body data for weight management and chronic disease monitoring."
5bab98f7b731,Lesley Brinckley,Lesley,Brinckley,Head of IT Risk and Governance,Director,HCF Australia,https://www.hcf.com.au/,https://au.linkedin.com/in/lesley-brinckley-2123014,,Australia,Greater Sydney Area,2 years 1 month in company,"Company: Australian not-for-profit health insurer offering private health insurance, telehealth, preventive health, and wellness programs. | Fit: 3DLOOK FitXpress enhances HCF's digital health services with AI-powered body measurements, remote progress tracking, and objective body data for preventive care, weight management, and chronic disease monitoring."
a52077bfe567,David Lochrie,David,Lochrie,Digital Director - Transformation,C-Level,Bupa Australia,https://www.bupa.com.au/,https://www.linkedin.com/in/david-lochrie-512a191/,,Australia,Greater Melbourne Area,1 year in company,"Company: Leading Australian health insurer providing private health insurance, telehealth, primary care, aged care, dental, and preventive health services. | Fit: 3DLOOK FitXpress enhances Bupa's digital health and preventive care programs with AI-powered body measurements, remote progress tracking, and objective body data for weight management and chronic disease monitoring."
ac117c2bb541,Glenn O'Sullivan,Glenn,O'Sullivan,Chief Operating Officer,C-Level,Mosh,https://www.linkedin.com/sales/company/19118724?_ntb=NBezZEnWSwKWEZ547CNDsQ%3D%3D,https://au.linkedin.com/in/glennosullivan,,Australia,Greater Sydney Area,1 year 8 months in company,"Company: Australian digital health platform providing online care for weight loss, men's health, hair loss, and mental health through telehealth consultations and ongoing treatment programs. | Fit: 3DLOOK FitXpress enhances Mosh's weight management and virtual care programs with AI-powered body measurements, visual progress tracking, and objective body data to monitor patient outcomes remotely."
b47ceb894d8a,Stephanie Sealy,Stephanie,Sealy,"Head of Mental Health, Health Ventures",Director,Medibank,https://www.medibank.com.au/,https://au.linkedin.com/in/stephaniesealy,,Australia,Melbourne,5 years 7 months in company,"Company: Australia's leading private health insurer offering health insurance, telehealth, virtual care, and preventive health programs. | Fit: 3DLOOK FitXpress enhances Medibank's digital health services with AI-powered body measurements, remote progress tracking, and objective body data for weight management and preventive care."
b396db811476,Christian Panariello,Christian,Panariello,Head of Growth,Director,Bupa Australia,https://www.bupa.com.au/,https://au.linkedin.com/in/christian-panariello-aa555530,,Australia,Greater Melbourne Area,8 months in company,"Company: Leading Australian health insurer providing private health insurance, telehealth, primary care, aged care, dental, and preventive health services. | Fit: 3DLOOK FitXpress enhances Bupa's digital health and preventive care programs with AI-powered body measurements, remote progress tracking, and objective body data for weight management and chronic disease monitoring."
9dc0fe0ddb06,Jonathan Goh,Jonathan,Goh,Head of Marketing Technology and Orchestration,Director,Medibank,https://www.medibank.com.au/,https://au.linkedin.com/in/jongoh12,,Australia,Australia,10 years 3 months in company,"Company: Australia's leading private health insurer offering health insurance, telehealth, virtual care, and preventive health programs. | Fit: 3DLOOK FitXpress enhances Medibank's digital health services with AI-powered body measurements, remote progress tracking, and objective body data for weight management and preventive care."
87e34630e1f2,Aleks Devic,Aleks,Devic,Head of External Communications,Director,Bupa Australia,https://www.bupa.com.au/,https://au.linkedin.com/in/aleks-devic-78323155,,Australia,Greater Melbourne Area,4 years 5 months in company,"Company: Leading Australian health insurer providing private health insurance, telehealth, primary care, aged care, dental, and preventive health services. | Fit: 3DLOOK FitXpress enhances Bupa's digital health and preventive care programs with AI-powered body measurements, remote progress tracking, and objective body data for weight management and chronic disease monitoring."
4e210cfe4699,Michelle Karolik,Michelle,Karolik,Head of Customer Engagement,Director,Bupa Australia,https://www.bupa.com.au/,https://au.linkedin.com/in/michelle-karolik-7279843,,Australia,Melbourne,3 years 11 months in company,"Company: Leading Australian health insurer providing private health insurance, telehealth, primary care, aged care, dental, and preventive health services. | Fit: 3DLOOK FitXpress enhances Bupa's digital health and preventive care programs with AI-powered body measurements, remote progress tracking, and objective body data for weight management and chronic disease monitoring."
330792824081,Joanne Casha,Joanne,Casha,Head of Corporate Partnerships,Director,Bupa Australia,https://www.bupa.com.au/,https://au.linkedin.com/in/joanne-casha-40992bb0,,Australia,Melbourne,1 year in company,"Company: Leading Australian health insurer providing private health insurance, telehealth, primary care, aged care, dental, and preventive health services. | Fit: 3DLOOK FitXpress enhances Bupa's digital health and preventive care programs with AI-powered body measurements, remote progress tracking, and objective body data for weight management and chronic disease monitoring."
983154b8b9dd,Robert Ashmore,Robert,Ashmore,Head of Business Insights,Director,HCF Australia,https://www.hcf.com.au/,https://au.linkedin.com/in/robashmoresydney,,Australia,Sydney,4 years 1 month in company,"Company: Australian not-for-profit health insurer offering private health insurance, telehealth, preventive health, and wellness programs. | Fit: 3DLOOK FitXpress enhances HCF's digital health services with AI-powered body measurements, remote progress tracking, and objective body data for preventive care, weight management, and chronic disease monitoring."
93b3aa19328e,Chris Leech,Chris,Leech,Head of Data Governance,Director,Medibank,https://www.medibank.com.au/,https://au.linkedin.com/in/chris-leech-259a4216,,Australia,Greater Melbourne Area,4 years in company,"Company: Australia's leading private health insurer offering health insurance, telehealth, virtual care, and preventive health programs. | Fit: 3DLOOK FitXpress enhances Medibank's digital health services with AI-powered body measurements, remote progress tracking, and objective body data for weight management and preventive care."
2f02c2bf2d5f,Andrew Wilkinson,Andrew,Wilkinson,"Director, Domestic Portfolio APAC (aka Chief Customer Officer)",C-Level,Bupa Australia,https://www.bupa.com.au/,https://au.linkedin.com/in/andrew-wilkinson-1a8b513a,,Australia,Greater Melbourne Area,5 years 9 months in company,"Company: Leading Australian health insurer providing private health insurance, telehealth, primary care, aged care, dental, and preventive health services. | Fit: 3DLOOK FitXpress enhances Bupa's digital health and preventive care programs with AI-powered body measurements, remote progress tracking, and objective body data for weight management and chronic disease monitoring."
4b378704aa59,René Cunningham,René,Cunningham,"General Manager - Growth, Government Services",C-Level,Bupa Australia,https://www.bupa.com.au/,https://www.linkedin.com/in/renecunningham1/,,Australia,Greater Sydney Area,5 months in company,"Company: Leading Australian health insurer providing private health insurance, telehealth, primary care, aged care, dental, and preventive health services. | Fit: 3DLOOK FitXpress enhances Bupa's digital health and preventive care programs with AI-powered body measurements, remote progress tracking, and objective body data for weight management and chronic disease monitoring."
f5e43ad5d628,Tony Johnson,Tony,Johnson,Chair,Individual Contributor,Bupa Australia,https://www.bupa.com.au/,https://au.linkedin.com/in/tonyjjohnson,,Australia,Melbourne,2 years 7 months in company,"Company: Leading Australian health insurer providing private health insurance, telehealth, primary care, aged care, dental, and preventive health services. | Fit: 3DLOOK FitXpress enhances Bupa's digital health and preventive care programs with AI-powered body measurements, remote progress tracking, and objective body data for weight management and chronic disease monitoring."
998a96079bfc,Linda Opie,Linda,Opie,Head of Health and Wellbeing,Director,HCF Australia,https://www.hcf.com.au/,https://au.linkedin.com/in/warren-opie-b3aab535,,Australia,Greater Sydney Area,9 years 5 months in company,"Company: Australian not-for-profit health insurer offering private health insurance, telehealth, preventive health, and wellness programs. | Fit: 3DLOOK FitXpress enhances HCF's digital health services with AI-powered body measurements, remote progress tracking, and objective body data for preventive care, weight management, and chronic disease monitoring."
5ea5461ddf3c,Tom Bosna,Tom,Bosna,Head of Operations | Workplace Health & Wellbeing. Ventures,Director,Medibank,https://www.medibank.com.au/,https://au.linkedin.com/in/tombosna,,Australia,Melbourne,1 year 10 months in company,"Company: Australia's leading private health insurer offering health insurance, telehealth, virtual care, and preventive health programs. | Fit: 3DLOOK FitXpress enhances Medibank's digital health services with AI-powered body measurements, remote progress tracking, and objective body data for weight management and preventive care."
036cd239a035,Cameron McCafferty,Cameron,McCafferty,Squad Lead / Head of Technology - Architecture,Director,Medibank,https://www.medibank.com.au/,https://au.linkedin.com/in/cameron-mccafferty-4131511,,Australia,Melbourne,1 year 1 month in company,"Company: Australia's leading private health insurer offering health insurance, telehealth, virtual care, and preventive health programs. | Fit: 3DLOOK FitXpress enhances Medibank's digital health services with AI-powered body measurements, remote progress tracking, and objective body data for weight management and preventive care."
517ab8304268,Pauline Smyth,Pauline,Smyth,"Head of Virtual Health, Amplar Health",Director,Medibank,https://www.medibank.com.au/,https://au.linkedin.com/in/pauline-smyth-54b4374,,Australia,Greater Sydney Area,3 years 10 months in company,"Company: Australia's leading private health insurer offering health insurance, telehealth, virtual care, and preventive health programs. | Fit: 3DLOOK FitXpress enhances Medibank's digital health services with AI-powered body measurements, remote progress tracking, and objective body data for weight management and preventive care."
f3159685f292,Carl James,Carl,James,"Chief Operating Officer Dental, Optical & Hearing",C-Level,Bupa Australia,https://www.bupa.com.au/,https://au.linkedin.com/in/carl-james-ab91129,,Australia,Greater Sydney Area,4 months in company,"Company: Leading Australian health insurer providing private health insurance, telehealth, primary care, aged care, dental, and preventive health services. | Fit: 3DLOOK FitXpress enhances Bupa's digital health and preventive care programs with AI-powered body measurements, remote progress tracking, and objective body data for weight management and chronic disease monitoring."
862e945a40da,Maunish Patel,Maunish,Patel,Head of Security Engineering,Director,Medibank,https://www.medibank.com.au/,https://uk.linkedin.com/in/mahuel,,Australia,Greater Melbourne Area,10 months in company,"Company: Australia's leading private health insurer offering health insurance, telehealth, virtual care, and preventive health programs. | Fit: 3DLOOK FitXpress enhances Medibank's digital health services with AI-powered body measurements, remote progress tracking, and objective body data for weight management and preventive care."
b744fd9a7074,Jamie Hempenstall,Jamie,Hempenstall,Head of Procurement - Category Management,Director,Medibank,https://www.medibank.com.au/,https://au.linkedin.com/in/jamie-hempenstall-093257b1,,Australia,Australia,6 years 5 months in company,"Company: Australia's leading private health insurer offering health insurance, telehealth, virtual care, and preventive health programs. | Fit: 3DLOOK FitXpress enhances Medibank's digital health services with AI-powered body measurements, remote progress tracking, and objective body data for weight management and preventive care."
503cc6317f3d,Stuart Robbins,Stuart,Robbins,Head of Property and Procurement,Director,HCF Australia,https://www.hcf.com.au/,https://au.linkedin.com/in/stuart-robbins-1056849,,Australia,Greater Sydney Area,7 years 7 months in company,"Company: Australian not-for-profit health insurer offering private health insurance, telehealth, preventive health, and wellness programs. | Fit: 3DLOOK FitXpress enhances HCF's digital health services with AI-powered body measurements, remote progress tracking, and objective body data for preventive care, weight management, and chronic disease monitoring."
b0976ba55ec1,Jennifer Vo-Phuoc,Jennifer,Vo-Phuoc,Head of Health Policy,Director,Medibank,https://www.medibank.com.au/,https://www.linkedin.com/in/jennifer-vo-phuoc-6b1b5113/,,Australia,Greater Sydney Area,2 years 3 months in company,"Company: Australia's leading private health insurer offering health insurance, telehealth, virtual care, and preventive health programs. | Fit: 3DLOOK FitXpress enhances Medibank's digital health services with AI-powered body measurements, remote progress tracking, and objective body data for weight management and preventive care."
1be8e15c0286,Annie M.,Annie,M.,"Manager, Health Policy",Manager,Medibank,https://www.medibank.com.au/,https://au.linkedin.com/in/anniemakar,,Australia,Melbourne,1 year 1 month in company,"Company: Australia's leading private health insurer offering health insurance, telehealth, virtual care, and preventive health programs. | Fit: 3DLOOK FitXpress enhances Medibank's digital health services with AI-powered body measurements, remote progress tracking, and objective body data for weight management and preventive care."
23a28c7d2c63,Michelle Urquhart,Michelle,Urquhart,Head of Employee Communications,Director,Medibank,https://www.medibank.com.au/,https://au.linkedin.com/in/michellea-urquhart,,Australia,Greater Melbourne Area,11 years 2 months in company,"Company: Australia's leading private health insurer offering health insurance, telehealth, virtual care, and preventive health programs. | Fit: 3DLOOK FitXpress enhances Medibank's digital health services with AI-powered body measurements, remote progress tracking, and objective body data for weight management and preventive care."
e5033951fd68,David Koczkar,David,Koczkar,Chief Executive Officer,C-Level,Medibank,https://www.medibank.com.au/,https://au.linkedin.com/in/davidkoczkar,,Australia,Greater Melbourne Area,12 years 4 months in company,"Company: Australia's leading private health insurer offering health insurance, telehealth, virtual care, and preventive health programs. | Fit: 3DLOOK FitXpress enhances Medibank's digital health services with AI-powered body measurements, remote progress tracking, and objective body data for weight management and preventive care."
