person_id,full_name,first_name,last_name,title,seniority,company_name,company_linkedin_url,person_linkedin_url,email_guess,location_country,location_city,years_in_role,profile_summary
a912000a6c7b,Raquel Rozas,Raquel,Rozas,Chief Marketing Officer,C-Level,iFIT,https://www.linkedin.com/company/ifit---fitness-technology,https://www.linkedin.com/in/raquel-rozas-416760,,United States,,,"Chief Commercial Officer | Chief Marketing Officer | Visionary CXO with over 20 years of experience driving transformative growth, industry disruption, and successful turnarounds.\r\rMy career has been shaped by a passion for innovation, modern brand building, and bold, forward-thinking growth strategies. I thrive on partnering with CEOs, boards, and teams to catalyze the next chapter of profitable growth. Throughout my career, I’ve successfully navigated both Fortune 50 environments and dynamic"
4bfc5134a934,Rohit Gupta,Rohit,Gupta,Chief Financial Officer,C-Level,Future,https://www.linkedin.com/company/future-research-inc,https://www.linkedin.com/in/rohit-gupta-a7b73130,,United States,,,"CFO | Strategic & Operational Finance | Results-oriented finance leader with a demonstrated ability to thrive in dynamic, high-pressure and fast-paced environments. Trusted partner to CEO, boards, and executive teams in driving corporate strategy and key decisions. Hands-on experience building and leading cross-functional teams and value-creating initiatives. Effective leadership in operationally complex startups, with a focus on direct-to-consumer businesses.\r\rStrategic Planning  \rTeam Build"
79cbb7f76cea,Mike Fisher,Mike,Fisher,Chief Executive Officer,C-Level,MyFitnessPal,https://www.linkedin.com/company/myfitnesspal,https://www.linkedin.com/in/mike-fisher-3317a8,,United States,,,"CEO @MyFitnessPal · Former CTO @Etsy · Weekly newsletter, Fish Food for Thought, on product leadership | Leadership is the hardest thing I've ever studied — and I've been studying it my entire life.\r\rIt started at West Point and continued in the Army. That foundation didn't just shape how I lead. It shaped how I think about what leadership actually is: not authority, not title, but the responsibility to create conditions where people can do their best work and become their best selves.\r\rThat"
fc35a8a93e13,Ali Jafari,Ali,Jafari,CEO,C-Level,Future,https://www.linkedin.com/company/future-research-inc,https://www.linkedin.com/in/aljafari,,United States,,,CEO at Future
22e31d0d521c,Dawn Halkuff,Dawn,Halkuff,Board Member,Board/Advisor,Calibrate,https://www.linkedin.com/company/joincalibrate,https://www.linkedin.com/in/dawnhalkuff,,United States,,,"CEO, Board Member, Advisor / Women’s Health, Wellness, Biotech / Growth, Turnarounds, Pivots, Start-Ups, Exits / Pfizer, Weight Watchers | I’m a board and executive leader who inspires organizational and individual performance through a combination of business acumen and a values-based interpersonal style. \r\rI currently serve on the Board of Xeris Biopharma, a $100+ million revenue provider of commercial therapeutic products and a unique injection technology platform. I joined Xeris shortly be"
2bd7cf804c2c,Larry Jefferson,Larry,Jefferson,Branch Manager,Manager,iFIT,https://www.linkedin.com/company/ifit---fitness-technology,https://www.linkedin.com/in/larry-jefferson-a4a145,,United States,,,"Branch Manager at NordicTrack, Inc."
13e36e2ade6d,Marnie Boyer,Marnie,Boyer,Chief Marketing Officer,C-Level,MyFitnessPal,https://www.linkedin.com/company/myfitnesspal,https://www.linkedin.com/in/marnieboyer,,United States,,,"Chief Marketing Officer at MyFitnessPal | Brand, growth, and partnerships across a two-brand consumer health portfolio | I build consumer brands people trust with their health, their data, and their decisions — and back the brand work with the analytical rigor to prove it pays off.I'm the Chief Marketing Officer at MyFitnessPal, where I lead a two-brand portfolio (MyFitnessPal and Cal AI) across brand, growth, creative, PR, and B2B partnerships. My remit spans the full marketing function for ten"
e920ec2c6765,Brianna Bybee,Brianna,Bybee,Creative Director,Director,iFIT,https://www.linkedin.com/company/ifit---fitness-technology,https://www.linkedin.com/in/brianna-bybee,,United States,,,Creative Director at NordicTrack
a059b3b309d0,Dudley K Beyler,Dudley K,Beyler,Principal and Founder,Founder/Owner,"NOISE: Laveer Capital Management, LLC",,https://www.linkedin.com/in/dudleykbeyler,,United States,,,"Principal at Laveer Capital Management, LLC | Founded Laveer Capital Management, LLC in the spring of 2014.  Laveer Capital Management is an alternative asset management company.\r\rAuthor of Capital Disruption - The stories of nine pioneers and their vision to change the lending industry\r\rFormer trader and Principal of Cheiron Trading, LLC."
d3408548b527,Luca Ranaldi,Luca,Ranaldi,Chief Executive Officer,C-Level,Found,https://www.linkedin.com/company/foundhealth,https://www.linkedin.com/in/lucaranaldi,,United States,,,"CEO at Found | Frmr CCO Spring Health, McKinsey, HBS | High-impact operating executive, business strategist and commercial leader with extensive business-building success scaling four ultra-high growth companies; I have worked across B2B2C and B2C in Healthcare, E-commerce and tech-enabled services (Spring Health, Breather, Hello Fresh). \rMcKinsey consultant and HBS prior to becoming an operator.\r\rOPERATING ROLES\r-CEO: Found\r-Chief Commercial Officer: Spring Health\r-COO: Breather (Acquired"
cedd28640f1c,Keith Hartsfield,Keith,Hartsfield,Chief Product Officer,C-Level,iFIT,https://www.linkedin.com/company/ifit---fitness-technology,https://www.linkedin.com/in/keithhartsfield,,United States,,,"Chief Product Officer at iFit | Simplifying the Human Experience with Consumer-Focused Technology | Fitness, Wellness, Artificial Intelligence, and Automation | When I became an engineer, I felt like a kid in a candy shop. This wasn’t playing Adventure on a floppy disk, or recoding my dad’s early-model PC. It was my opportunity to experiment with – not just experience – what technology should offer consumers. \r\rMy passion for technology goes beyond creating, and extends into how to deliver tec"
880b2655803a,Derek Mellencamp,Derek,Mellencamp,"Chief Revenue Officer at Tonal | Omnichannel Growth across DTC, Retail, B2B & Strategic Partnerships",C-Level,Tonal,https://www.linkedin.com/company/tonal-strong,https://www.linkedin.com/in/derekmellencamp,,United States,,,"Chief Revenue Officer at Tonal | Omnichannel Growth across DTC, Retail, B2B & Strategic Partnerships | I build revenue engines for consumer brands that are trying to grow — not just in one channel, but across all of them.My career has been defined by omnichannel businesses at inflection points: brands navigating the tension between DTC and channel expansion, between growth and profitability, between building something new and scaling something real. I've led teams of 2 and teams of 80+, across m"
386bf772625f,Nishant Gadireddi,Nishant,Gadireddi,Director Application Engineering,Director,Personify Health,https://www.linkedin.com/company/personify-health,https://www.linkedin.com/in/nishant-gadireddi-8342b9,,United States,,,"Director Application Engineering | Experienced IT Leader with extensive expertise in the healthcare payor and provider sectors:\r\rDedicated to driving innovation, enhancing system efficiency, and ensuring compliance with industry standards\r\rProven ability to lead cross-functional teams, develop strategic solutions, and deliver impactful software products\r\rSkilled in creating complex, high-volume e-Business (B2C and B2B) healthcare applications\r\rPassionate about addressing healthcare chall"
718441651737,Juliana Patella,Juliana,Patella,"SVP Manufacturing , QA & Customer Care",VP,iFIT,https://www.linkedin.com/company/ifit---fitness-technology,https://www.linkedin.com/in/juliana-patella-40644231,,United States,,,"Senior VP Operations  | MBA, Lean Six Sigma | Accomplished Global Operations professional, with extensive expertise in sourcing and operations and a proven track record of delivering results, focusing on total cost of ownership and improvement on end-to-end profitability. Strategic thinker who provides leadership, sharing best practices, training, motivating and developing team members.  \r\rEmbraces change and diverse environments. Committed to promote creative and effective problem solving to "
c7d715e13b75,Adam Craft,Adam,Craft,Chief Production Officer,C-Level,Hydrow,https://www.linkedin.com/company/hydrow,https://www.linkedin.com/in/adambcraft,,United States,,,"Product Development, Manufacturing and Operations Leader | Product Development, Manufacturing and Operations Leader with extensive experience in the fast-paced, cost-sensitive consumer products industry, excelling in both small start-up and large corporate environments.  Known to be a calm, steady leader in times of stress and comfortable with ambiguity and periods of rapid change.\r\r	Led and partnered with globally dispersed teams in the U.S., Hong Kong, China, England, and India.  Managed th"
8b5627cd0994,Dylan Ramsey,Dylan,Ramsey,Chief Legal Officer,C-Level,iFIT,https://www.linkedin.com/company/ifit---fitness-technology,https://www.linkedin.com/in/dylansramsey,,United States,,,"Chief Legal Officer / Strategic Advisor / Servant Leader | Results-driven Chief Legal Officer and General Counsel with over 15 years of experience advising corporate leadership teams and boards of directors on their most critical matters. Trusted business partner, strategic advisor and crisis manager who can deliver practical legal solutions in a rapidly changing business and regulatory environment. Department leader with a demonstrated track record of success creating innovative legal support m"
71ccd3bb6a34,Justis Weller,Justis,Weller,"Vice President, Production Engineering",C-Level,Personify Health,https://www.linkedin.com/company/personify-health,https://www.linkedin.com/in/justisweller,,United States,,,"DevOps Leader and Cloud Architect | Information technology leader with expertise in all facets of design, installation, configuration, tuning, and maintenance of highly available infrastructures and web systems.  Experience in numerous industries including enterprise IT consulting, Internet service, entertainment, interactive, online advertising, and health and wellness."
096d31e1b6c4,Nicole Landry,Nicole,Landry,Director of Product Design,Director,MyFitnessPal,https://www.linkedin.com/company/myfitnesspal,https://www.linkedin.com/in/nicolelandry,,United States,,,"Product Design Director | Growth, Engagement & Retention | Commerce & Wellness | Ex-Dropbox | Mission-Driven | I’m a Product Design leader with 20+ years of experience driving growth, engagement, and business impact in consumer-facing products. I lead multidisciplinary teams at the intersection of design, product strategy, and experimentation, helping organizations turn complex problems into clear, scalable solutions.\r\rMy work spans growth, personalization, and platform experiences across comp"
fe440fdc0ea4,Subba R.,Subba,R.,"Director, Platform Engineering",Director,Personify Health,https://www.linkedin.com/company/personify-health,https://www.linkedin.com/in/subba-ravilisetty,,United States,,,"Software Architect | Microservices | Backend | SaaS | Team Player| Mentor | A dynamic and innovative Software Engineering professional with a demonstrated track record of achievement in software engineering, eCommerce applications, web services, resource allocation, release management, capacity planning, issue troubleshooting, and project planning/management.  Extensive experience in architecture, design, and development of software projects in fast-paced environments, utilizing object-oriented "
8bf972abffc9,Tim Wilfong,Tim,Wilfong,Director of DevOps and Cloud Infrastructure,Director,Calibrate,https://www.linkedin.com/company/joincalibrate,https://www.linkedin.com/in/timwilfong,,United States,,,"Technologist, Principal Engineer, Cloud SME, DevOps Evangelist | Technical director, product/program/people manager, product/systems/solutions architect, principal engineer, consultant, and entrepreneur with a strong DevOps background, and a proven history of understanding business needs and providing technical solutions. Cross-disciplined, with experience as a leader, director, engineer, and customer-facing solutions architect. Recently involved in large-scale infrastructure, internal product m"
fa019abfa95c,Chris Michalak,Chris,Michalak,Chair of the Board of Directors,Director,Personify Health,https://www.linkedin.com/company/personify-health,https://www.linkedin.com/in/christopher-a-michalak,,United States,,,"Executive Chairman at Personify Health | Growth-oriented, visionary executive with a proven track record of exceptional performance in both public and private businesses. Expertise in management, strategy development, operations, mergers & acquisitions, IPO leadership and global partnership development/management.\r\r▪ Trusted leader valued for ability to execute with urgency across all levels of the organization, build a high-performance company culture, generate trust with key stakeholders and"
1fd408501051,Kellen Pirri,Kellen,Pirri,"VP, Head of iFIT GTM and Brand",VP,iFIT,https://www.linkedin.com/company/ifit---fitness-technology,https://www.linkedin.com/in/kellenp,,United States,,,"VP, Head of iFIT GTM and Brand"
ee5ca1d6a08d,Ummair Waheed,Ummair,Waheed,VP of Engineering,VP,Fitbod,https://www.linkedin.com/company/fitbod-llc,https://www.linkedin.com/in/ummair,,United States,,,VP of Engineering at Fitbod
29ed519657fc,Brian Gambs,Brian,Gambs,Chief Technology Officer,C-Level,Personify Health,https://www.linkedin.com/company/personify-health,https://www.linkedin.com/in/briangambs,,United States,,,Chief Technology Officer at  Personify Health
7679c39d94b1,Jason McMurdie,Jason,McMurdie,Senior Vice President of Technology,C-Level,iFIT,https://www.linkedin.com/company/ifit---fitness-technology,https://www.linkedin.com/in/cio-jason,,United States,,,"Transformational CIO | Digital & AI Transformation | Enterprise Architecture | Cybersecurity | ERP/SAP S/4HANA | $1B–$5B Enterprise Technology Leadership | Transformational CIO, technology executive, and business partner with a record of leading enterprise-wide digital modernization, SAP S/4HANA, cloud, AI, cybersecurity, enterprise architecture, analytics, e-commerce, and governance programs across global organizations. I have directed multimillion-dollar transformations, built high-performing "
376cbb86a080,Rebecca Murray,Rebecca,Murray,"Sr Vice President, Client Solutions",C-Level,Personify Health,https://www.linkedin.com/company/personify-health,https://www.linkedin.com/in/rebeccamurray729,,United States,,,"Operations leader by day - yogini by night - mindful by both | I’m a woman on a mission to be the best version of me and to share my resources to help others do the same. I believe in learning, growth, candor, and connected experiences.\r\rCurrently, at Personify Health, I’m working on building people and operational process cohesion in the midst of a post-merger business environment. This work aims to create meaningful work efficiencies amid change and innovation, cultivate a connected and peop"
3f94f34df4f5,Scott Symonds,Scott,Symonds,Head of Growth | Paid Media and Lifecycle,Director,iFIT,https://www.linkedin.com/company/ifit---fitness-technology,https://www.linkedin.com/in/jscottsymonds,,United States,,,"Growth-Focused Media & Marketing Executive | Performance Marketing Strategy & Analytics | Technology & AI Advisor | I've spent 25+ years at the intersection of media, technology, and business growth — building teams and programs that turn advertising investment into measurable outcomes. My career has taken me across three distinct vantage points: the agency world, where I built and led a 175-person global media and analytics practice at AKQA, scaling from $10M to $500M+ in annual billing over 15"
7863396e7c88,Zach Selby,Zach,Selby,"Director of Architecture, Digital Platforms",Director,Hydrow,https://www.linkedin.com/company/hydrow,https://www.linkedin.com/in/zachselby,,United States,,,"Enterprise Architecture, Digital Customer Experience | Seasoned solution architect focused on successful outcomes in the delivery of innovative, scalable enterprise and customer experience solutions. Passionate technical adviser with experience in defining strategy, designing teams for fast flow, and evolving organizational tech vision for continued success. Trusted, hands-on mentor leading cross-functional agile teams in a number of consumer product, retail and B2B verticals. Over 17 years of e"
9d0c59f80fc1,Peter Vogel,Peter,Vogel,Distinguished Engineer and Chief Hydrow Architect,C-Level,Hydrow,https://www.linkedin.com/company/hydrow,https://www.linkedin.com/in/pvogel,,United States,,,"Backend Systems Engineer / Architect with a focus on System Scalability | Senior strategic product and technology leader with over 20 years of experience leading and supporting the design, build, test and release of SaaS, cloud and web-based solutions.  Well versed in the product development lifecycle and able to manage product portfolios to drive the achievement of corporate goals, including developing new revenue streams through innovation and driving change.  Record of accomplishment in launc"
ed39588ce14e,Amit Patel,Amit,Patel,Chief Revenue Officer,C-Level,MyFitnessPal,https://www.linkedin.com/company/myfitnesspal,https://www.linkedin.com/in/patelaa,,United States,,,"Chief Revenue Officer at MyFitnessPal. Executive with General Management (GM), Business Development, Strategy and Product experience in ecom and streaming. Former NBC Peacock, Amazon, DIRECTV, Sony Pictures. | Executive with more than 25 years of leadership experience developing and implementing new media strategy and digital platforms for major streaming and e-commerce companies, including Uber, NBCUniversal Peacock, Amazon, AT&T/DIRECTV and Sony Pictures. Decisive leader, with proven success i"
